S
I=109,J=97
0.0, 0.0, 0.013916
0.0, 0.0, 0.014146
0.0, 0.0, 0.014291
0.0, 0.0, 0.014354
0.0, 0.0, 0.014374
0.0, 0.0, 0.014371
0.0, 0.0, 0.014340
0.0, 0.0, 0.014285
0.0, 0.0, 0.014213
0.0, 0.0, 0.014122
0.0, 0.0, 0.014030
0.0, 0.0, 0.013964
0.0, 0.0, 0.013924
0.0, 0.0, 0.013890
0.0, 0.0, 0.013850
0.0, 0.0, 0.013803
0.0, 0.0, 0.013760
0.0, 0.0, 0.013730
0.0, 0.0, 0.013713
0.0, 0.0, 0.013703
0.0, 0.0, 0.013688
0.0, 0.0, 0.013646
0.0, 0.0, 0.013571
0.0, 0.0, 0.013476
0.0, 0.0, 0.013377
0.0, 0.0, 0.013276
0.0, 0.0, 0.013184
0.0, 0.0, 0.013112
0.0, 0.0, 0.013053
0.0, 0.0, 0.012991
0.0, 0.0, 0.012921
0.0, 0.0, 0.012852
0.0, 0.0, 0.012787
0.0, 0.0, 0.012726
0.0, 0.0, 0.012665
0.0, 0.0, 0.012603
0.0, 0.0, 0.012540
0.0, 0.0, 0.012478
0.0, 0.0, 0.012417
0.0, 0.0, 0.012360
0.0, 0.0, 0.012306
0.0, 0.0, 0.012253
0.0, 0.0, 0.012206
0.0, 0.0, 0.012171
0.0, 0.0, 0.012144
0.0, 0.0, 0.012120
0.0, 0.0, 0.012101
0.0, 0.0, 0.012090
0.0, 0.0, 0.012084
0.0, 0.0, 0.012082
0.0, 0.0, 0.012086
0.0, 0.0, 0.012098
0.0, 0.0, 0.012113
0.0, 0.0, 0.012128
0.0, 0.0, 0.012140
0.0, 0.0, 0.012147
0.0, 0.0, 0.012147
0.0, 0.0, 0.012145
0.0, 0.0, 0.012151
0.0, 0.0, 0.012169
0.0, 0.0, 0.012194
0.0, 0.0, 0.012219
0.0, 0.0, 0.012243
0.0, 0.0, 0.012269
0.0, 0.0, 0.012302
0.0, 0.0, 0.012347
0.0, 0.0, 0.012405
0.0, 0.0, 0.012472
0.0, 0.0, 0.012545
0.0, 0.0, 0.012628
0.0, 0.0, 0.012703
0.0, 0.0, 0.012733
0.0, 0.0, 0.012719
0.0, 0.0, 0.012679
0.0, 0.0, 0.012595
0.0, 0.0, 0.012473
0.0, 0.0, 0.012380
0.0, 0.0, 0.012324
0.0, 0.0, 0.012256
0.0, 0.0, 0.012164
0.0, 0.0, 0.012066
0.0, 0.0, 0.011979
0.0, 0.0, 0.011915
0.0, 0.0, 0.011884
0.0, 0.0, 0.011882
0.0, 0.0, 0.011865
0.0, 0.0, 0.011807
0.0, 0.0, 0.011760
0.0, 0.0, 0.011770
0.0, 0.0, 0.011795
0.0, 0.0, 0.011784
0.0, 0.0, 0.011746
0.0, 0.0, 0.011719
0.0, 0.0, 0.011717
0.0, 0.0, 0.011744
0.0, 0.0, 0.011809
0.0, 0.0, 0.011895
0.0, 0.0, 0.011942
0.0, 0.0, 0.011896
0.0, 0.0, 0.011781
0.0, 0.0, 0.011668
0.0, 0.0, 0.011589
0.0, 0.0, 0.011530
0.0, 0.0, 0.011498
0.0, 0.0, 0.011509
0.0, 0.0, 0.011547
0.0, 0.0, 0.011582
0.0, 0.0, 0.011593
0.0, 0.0, 0.011567
0.0, 0.0, 0.013970
0.0, 0.0, 0.014155
0.0, 0.0, 0.014245
0.0, 0.0, 0.014273
0.0, 0.0, 0.014276
0.0, 0.0, 0.014262
0.0, 0.0, 0.014224
0.0, 0.0, 0.014170
0.0, 0.0, 0.014105
0.0, 0.0, 0.014027
0.0, 0.0, 0.013945
0.0, 0.0, 0.013881
0.0, 0.0, 0.013840
0.0, 0.0, 0.013806
0.0, 0.0, 0.013764
0.0, 0.0, 0.013716
0.0, 0.0, 0.013677
0.0, 0.0, 0.013654
0.0, 0.0, 0.013637
0.0, 0.0, 0.013616
0.0, 0.0, 0.013582
0.0, 0.0, 0.013528
0.0, 0.0, 0.013449
0.0, 0.0, 0.013354
0.0, 0.0, 0.013255
0.0, 0.0, 0.013161
0.0, 0.0, 0.013078
0.0, 0.0, 0.013010
0.0, 0.0, 0.012950
0.0, 0.0, 0.012888
0.0, 0.0, 0.012822
0.0, 0.0, 0.012754
0.0, 0.0, 0.012689
0.0, 0.0, 0.012624
0.0, 0.0, 0.012558
0.0, 0.0, 0.012491
0.0, 0.0, 0.012422
0.0, 0.0, 0.012355
0.0, 0.0, 0.012294
0.0, 0.0, 0.012238
0.0, 0.0, 0.012182
0.0, 0.0, 0.012119
0.0, 0.0, 0.012060
0.0, 0.0, 0.012013
0.0, 0.0, 0.011978
0.0, 0.0, 0.011949
0.0, 0.0, 0.011930
0.0, 0.0, 0.011919
0.0, 0.0, 0.011910
0.0, 0.0, 0.011902
0.0, 0.0, 0.011899
0.0, 0.0, 0.011905
0.0, 0.0, 0.011916
0.0, 0.0, 0.011924
0.0, 0.0, 0.011927
0.0, 0.0, 0.011924
0.0, 0.0, 0.011915
0.0, 0.0, 0.011901
0.0, 0.0, 0.011896
0.0, 0.0, 0.011915
0.0, 0.0, 0.011951
0.0, 0.0, 0.011988
0.0, 0.0, 0.012020
0.0, 0.0, 0.012057
0.0, 0.0, 0.012110
0.0, 0.0, 0.012179
0.0, 0.0, 0.012254
0.0, 0.0, 0.012334
0.0, 0.0, 0.012415
0.0, 0.0, 0.012492
0.0, 0.0, 0.012553
0.0, 0.0, 0.012586
0.0, 0.0, 0.012611
0.0, 0.0, 0.012637
0.0, 0.0, 0.012618
0.0, 0.0, 0.012536
0.0, 0.0, 0.012440
0.0, 0.0, 0.012351
0.0, 0.0, 0.012256
0.0, 0.0, 0.012164
0.0, 0.0, 0.012083
0.0, 0.0, 0.012014
0.0, 0.0, 0.011977
0.0, 0.0, 0.011974
0.0, 0.0, 0.011964
0.0, 0.0, 0.011878
0.0, 0.0, 0.011734
0.0, 0.0, 0.011651
0.0, 0.0, 0.011689
0.0, 0.0, 0.011775
0.0, 0.0, 0.011815
0.0, 0.0, 0.011804
0.0, 0.0, 0.011794
0.0, 0.0, 0.011809
