S
I=45,J=40
0.0, 0.0, 0.004744
0.0, 0.0, 0.004626
0.0, 0.0, 0.004378
0.0, 0.0, 0.004416
0.0, 0.0, 0.005487
0.0, 0.0, 0.012127
0.0, 0.0, 0.014484
0.0, 0.0, 0.015149
0.0, 0.0, 0.014626
0.0, 0.0, 0.015810
0.0, 0.0, 0.015719
0.0, 0.0, 0.015771
0.0, 0.0, 0.015868
0.0, 0.0, 0.015890
0.0, 0.0, 0.015754
0.0, 0.0, 0.015380
0.0, 0.0, 0.015183
0.0, 0.0, 0.015488
0.0, 0.0, 0.015605
0.0, 0.0, 0.015688
0.0, 0.0, 0.015712
0.0, 0.0, 0.015679
0.0, 0.0, 0.015409
0.0, 0.0, 0.015924
0.0, 0.0, 0.016327
0.0, 0.0, 0.015972
0.0, 0.0, 0.015902
0.0, 0.0, 0.015700
0.0, 0.0, 0.015054
0.0, 0.0, 0.015156
0.0, 0.0, 0.015596
0.0, 0.0, 0.015605
0.0, 0.0, 0.014891
0.0, 0.0, 0.014827
0.0, 0.0, 0.012079
0.0, 0.0, 0.013984
0.0, 0.0, 0.014461
0.0, 0.0, 0.015314
0.0, 0.0, 0.015624
0.0, 0.0, 0.015562
0.0, 0.0, 0.015603
0.0, 0.0, 0.015551
0.0, 0.0, 0.015148
0.0, 0.0, 0.015628
0.0, 0.0, 0.016008
0.0, 0.0, 0.004679
0.0, 0.0, 0.004579
0.0, 0.0, 0.004436
0.0, 0.0, 0.004143
0.0, 0.0, 0.005008
0.0, 0.0, 0.012480
0.0, 0.0, 0.014620
0.0, 0.0, 0.015480
0.0, 0.0, 0.015950
0.0, 0.0, 0.015951
0.0, 0.0, 0.015866
0.0, 0.0, 0.015890
0.0, 0.0, 0.015805
0.0, 0.0, 0.015770
0.0, 0.0, 0.015390
0.0, 0.0, 0.015164
0.0, 0.0, 0.015268
0.0, 0.0, 0.015528
0.0, 0.0, 0.015639
0.0, 0.0, 0.015804
0.0, 0.0, 0.015997
0.0, 0.0, 0.016095
0.0, 0.0, 0.016105
0.0, 0.0, 0.015710
0.0, 0.0, 0.014790
0.0, 0.0, 0.015064
0.0, 0.0, 0.015026
0.0, 0.0, 0.015338
0.0, 0.0, 0.015944
0.0, 0.0, 0.015107
0.0, 0.0, 0.015198
0.0, 0.0, 0.014020
0.0, 0.0, 0.014207
0.0, 0.0, 0.013969
0.0, 0.0, 0.014504
0.0, 0.0, 0.015024
0.0, 0.0, 0.015787
0.0, 0.0, 0.015050
0.0, 0.0, 0.014689
0.0, 0.0, 0.013999
0.0, 0.0, 0.013962
0.0, 0.0, 0.013924
0.0, 0.0, 0.014265
0.0, 0.0, 0.014668
0.0, 0.0, 0.015234
0.0, 0.0, 0.004506
0.0, 0.0, 0.004368
0.0, 0.0, 0.004360
0.0, 0.0, 0.004004
0.0, 0.0, 0.010992
0.0, 0.0, 0.012666
0.0, 0.0, 0.013976
0.0, 0.0, 0.014764
0.0, 0.0, 0.015774
0.0, 0.0, 0.015768
0.0, 0.0, 0.015514
0.0, 0.0, 0.015414
0.0, 0.0, 0.015453
0.0, 0.0, 0.015449
0.0, 0.0, 0.015019
0.0, 0.0, 0.014675
0.0, 0.0, 0.014817
0.0, 0.0, 0.015125
0.0, 0.0, 0.015190
0.0, 0.0, 0.014874
0.0, 0.0, 0.015125
0.0, 0.0, 0.015347
0.0, 0.0, 0.015534
0.0, 0.0, 0.014859
0.0, 0.0, 0.013437
0.0, 0.0, 0.014082
0.0, 0.0, 0.014098
0.0, 0.0, 0.014690
0.0, 0.0, 0.015190
0.0, 0.0, 0.015467
0.0, 0.0, 0.015836
