S
I=55,J=49
0.0, 0.0, 0.013916
0.0, 0.0, 0.014146
0.0, 0.0, 0.014291
0.0, 0.0, 0.014354
0.0, 0.0, 0.014374
0.0, 0.0, 0.014371
0.0, 0.0, 0.014340
0.0, 0.0, 0.014285
0.0, 0.0, 0.014213
0.0, 0.0, 0.014122
0.0, 0.0, 0.014030
0.0, 0.0, 0.013964
0.0, 0.0, 0.013924
0.0, 0.0, 0.013890
0.0, 0.0, 0.013850
0.0, 0.0, 0.013803
0.0, 0.0, 0.013760
0.0, 0.0, 0.013730
0.0, 0.0, 0.013713
0.0, 0.0, 0.013703
0.0, 0.0, 0.013688
0.0, 0.0, 0.013646
0.0, 0.0, 0.013571
0.0, 0.0, 0.013476
0.0, 0.0, 0.013377
0.0, 0.0, 0.013276
0.0, 0.0, 0.013184
0.0, 0.0, 0.013112
0.0, 0.0, 0.013053
0.0, 0.0, 0.012991
0.0, 0.0, 0.012921
0.0, 0.0, 0.012852
0.0, 0.0, 0.012787
0.0, 0.0, 0.012726
0.0, 0.0, 0.012665
0.0, 0.0, 0.012603
0.0, 0.0, 0.012540
0.0, 0.0, 0.012478
0.0, 0.0, 0.012417
0.0, 0.0, 0.012360
0.0, 0.0, 0.012306
0.0, 0.0, 0.012253
0.0, 0.0, 0.012206
0.0, 0.0, 0.012171
0.0, 0.0, 0.012144
0.0, 0.0, 0.012120
0.0, 0.0, 0.012101
0.0, 0.0, 0.012090
0.0, 0.0, 0.012084
0.0, 0.0, 0.012082
0.0, 0.0, 0.012086
0.0, 0.0, 0.012098
0.0, 0.0, 0.012113
0.0, 0.0, 0.012128
0.0, 0.0, 0.012140
0.0, 0.0, 0.013970
0.0, 0.0, 0.014155
0.0, 0.0, 0.014245
0.0, 0.0, 0.014273
0.0, 0.0, 0.014276
0.0, 0.0, 0.014262
0.0, 0.0, 0.014224
0.0, 0.0, 0.014170
0.0, 0.0, 0.014105
0.0, 0.0, 0.014027
0.0, 0.0, 0.013945
0.0, 0.0, 0.013881
0.0, 0.0, 0.013840
0.0, 0.0, 0.013806
0.0, 0.0, 0.013764
0.0, 0.0, 0.013716
0.0, 0.0, 0.013677
0.0, 0.0, 0.013654
0.0, 0.0, 0.013637
0.0, 0.0, 0.013616
0.0, 0.0, 0.013582
0.0, 0.0, 0.013528
0.0, 0.0, 0.013449
0.0, 0.0, 0.013354
0.0, 0.0, 0.013255
0.0, 0.0, 0.013161
0.0, 0.0, 0.013078
0.0, 0.0, 0.013010
0.0, 0.0, 0.012950
0.0, 0.0, 0.012888
0.0, 0.0, 0.012822
0.0, 0.0, 0.012754
0.0, 0.0, 0.012689
0.0, 0.0, 0.012624
0.0, 0.0, 0.012558
0.0, 0.0, 0.012491
0.0, 0.0, 0.012422
0.0, 0.0, 0.012355
0.0, 0.0, 0.012294
0.0, 0.0, 0.012238
0.0, 0.0, 0.012182
0.0, 0.0, 0.012119
0.0, 0.0, 0.012060
0.0, 0.0, 0.012013
0.0, 0.0, 0.011978
0.0, 0.0, 0.011949
0.0, 0.0, 0.011930
0.0, 0.0, 0.011919
0.0, 0.0, 0.011910
0.0, 0.0, 0.011902
0.0, 0.0, 0.011899
0.0, 0.0, 0.011905
0.0, 0.0, 0.011916
0.0, 0.0, 0.011924
0.0, 0.0, 0.011927
0.0, 0.0, 0.014000
0.0, 0.0, 0.014151
0.0, 0.0, 0.014205
0.0, 0.0, 0.014206
0.0, 0.0, 0.014183
0.0, 0.0, 0.014149
0.0, 0.0, 0.014102
0.0, 0.0, 0.014050
0.0, 0.0, 0.013993
0.0, 0.0, 0.013925
0.0, 0.0, 0.013851
0.0, 0.0, 0.013786
0.0, 0.0, 0.013742
0.0, 0.0, 0.013711
0.0, 0.0, 0.013676
0.0, 0.0, 0.013635
0.0, 0.0, 0.013598
0.0, 0.0, 0.013572
0.0, 0.0, 0.013549
0.0, 0.0, 0.013515
0.0, 0.0, 0.013465
0.0, 0.0, 0.013396
0.0, 0.0, 0.013309
0.0, 0.0, 0.013210
0.0, 0.0, 0.013111
0.0, 0.0, 0.013027
0.0, 0.0, 0.012958
0.0, 0.0, 0.012897
0.0, 0.0, 0.012835
0.0, 0.0, 0.012771
0.0, 0.0, 0.012704
0.0, 0.0, 0.012635
0.0, 0.0, 0.012565
0.0, 0.0, 0.012495
0.0, 0.0, 0.012424
0.0, 0.0, 0.012351
0.0, 0.0, 0.012276
0.0, 0.0, 0.012203
0.0, 0.0, 0.012139
0.0, 0.0, 0.012081
0.0, 0.0, 0.012017
0.0, 0.0, 0.011944
0.0, 0.0, 0.011874
0.0, 0.0, 0.011818
0.0, 0.0, 0.011772
0.0, 0.0, 0.011735
0.0, 0.0, 0.011713
0.0, 0.0, 0.011704
0.0, 0.0, 0.011694
0.0, 0.0, 0.011682
0.0, 0.0, 0.011674
0.0, 0.0, 0.011674
0.0, 0.0, 0.011678
0.0, 0.0, 0.011678
0.0, 0.0, 0.011671
0.0, 0.0, 0.014006
0.0, 0.0, 0.014125
0.0, 0.0, 0.014153
0.0, 0.0, 0.014133
0.0, 0.0, 0.014091
0.0, 0.0, 0.014043
0.0, 0.0, 0.013991
0.0, 0.0, 0.013939
0.0, 0.0, 0.013885
0.0, 0.0, 0.013821
0.0, 0.0, 0.013748
0.0, 0.0, 0.013681
0.0, 0.0, 0.013635
0.0, 0.0, 0.013607
0.0, 0.0, 0.013577
0.0, 0.0, 0.013542
0.0, 0.0, 0.013506
0.0, 0.0, 0.013474
0.0, 0.0, 0.013443
0.0, 0.0, 0.013399
0.0, 0.0, 0.013335
0.0, 0.0, 0.013251
0.0, 0.0, 0.013155
0.0, 0.0, 0.013052
0.0, 0.0, 0.012954
0.0, 0.0, 0.012877
0.0, 0.0, 0.012820
0.0, 0.0, 0.012765
0.0, 0.0, 0.012703
0.0, 0.0, 0.012636
0.0, 0.0, 0.012566
0.0, 0.0, 0.012493
0.0, 0.0, 0.012417
0.0, 0.0, 0.012341
0.0, 0.0, 0.012264
0.0, 0.0, 0.012183
0.0, 0.0, 0.012098
0.0, 0.0, 0.012013
