S
I=18,J=16
0.000000, 0.000000, 1556.593994
15.000000, 0.000000, 1670.437988
30.000000, 0.000000, 2346.500000
45.000000, 0.000000, 2661.108887
60.000000, 0.000000, 2403.508057
75.000000, 0.000000, 2191.593994
90.000000, 0.000000, 2056.375000
105.000000, 0.000000, 1979.640991
120.000000, 0.000000, 1934.078003
135.000000, 0.000000, 1819.062012
150.000000, 0.000000, 1657.133057
165.000000, 0.000000, 1514.171997
180.000000, 0.000000, 1336.109009
195.000000, 0.000000, 1221.241943
210.000000, 0.000000, 1232.750000
225.000000, 0.000000, 1168.265991
240.000000, 0.000000, 1153.515991
255.000000, 0.000000, 1192.711060
0.000000, 15.000000, 1708.555054
15.000000, 15.000000, 1779.984009
30.000000, 15.000000, 1992.140991
45.000000, 15.000000, 2689.406006
60.000000, 15.000000, 2728.335938
75.000000, 15.000000, 2552.641113
90.000000, 15.000000, 2303.922119
105.000000, 15.000000, 2124.858887
120.000000, 15.000000, 1944.234009
135.000000, 15.000000, 1722.227051
150.000000, 15.000000, 1480.727051
165.000000, 15.000000, 1192.000000
180.000000, 15.000000, 1063.491943
195.000000, 15.000000, 987.625000
210.000000, 15.000000, 862.468811
225.000000, 15.000000, 769.476624
240.000000, 15.000000, 873.531189
255.000000, 15.000000, 1015.625000
0.000000, 30.000000, 1795.288940
15.000000, 30.000000, 1859.397949
30.000000, 30.000000, 1842.843994
45.000000, 30.000000, 3048.141113
60.000000, 30.000000, 2831.891113
75.000000, 30.000000, 2588.070068
90.000000, 30.000000, 2318.562012
105.000000, 30.000000, 2052.343994
120.000000, 30.000000, 1827.694946
135.000000, 30.000000, 1564.359009
150.000000, 30.000000, 1268.390991
165.000000, 30.000000, 1006.734009
180.000000, 30.000000, 773.882813
195.000000, 30.000000, 577.109375
210.000000, 30.000000, 545.375000
225.000000, 30.000000, 613.390625
240.000000, 30.000000, 669.812500
255.000000, 30.000000, 849.164124
0.000000, 45.000000, 2146.914063
15.000000, 45.000000, 2172.272949
30.000000, 45.000000, 2724.108887
45.000000, 45.000000, 3093.000000
60.000000, 45.000000, 3009.008057
75.000000, 45.000000, 2701.460938
90.000000, 45.000000, 2383.116943
105.000000, 45.000000, 2070.547119
120.000000, 45.000000, 1725.734009
135.000000, 45.000000, 1387.296997
150.000000, 45.000000, 1031.602051
165.000000, 45.000000, 741.062500
180.000000, 45.000000, 531.421875
195.000000, 45.000000, 311.320313
210.000000, 45.000000, 153.140594
225.000000, 45.000000, 196.515594
240.000000, 45.000000, 331.453094
255.000000, 45.000000, 637.750000
0.000000, 60.000000, 2143.608887
15.000000, 60.000000, 2328.804932
30.000000, 60.000000, 2990.797119
45.000000, 60.000000, 3166.687988
60.000000, 60.000000, 3037.266113
75.000000, 60.000000, 2783.789063
90.000000, 60.000000, 2409.672119
105.000000, 60.000000, 2087.187988
120.000000, 60.000000, 1733.843994
135.000000, 60.000000, 1243.163940
150.000000, 60.000000, 738.898376
165.000000, 60.000000, 336.445313
180.000000, 60.000000, 90.281250
195.000000, 60.000000, -132.203094
210.000000, 60.000000, -266.726593
225.000000, 60.000000, -260.609406
240.000000, 60.000000, 20.632811
255.000000, 60.000000, 390.578094
0.000000, 75.000000, 2266.906006
15.000000, 75.000000, 2498.218994
30.000000, 75.000000, 3033.531006
45.000000, 75.000000, 2828.022949
60.000000, 75.000000, 2923.585938
75.000000, 75.000000, 2742.358887
90.000000, 75.000000, 2429.602051
105.000000, 75.000000, 2084.116943
120.000000, 75.000000, 1636.288940
135.000000, 75.000000, 1166.921997
150.000000, 75.000000, 594.789124
165.000000, 75.000000, -72.195313
180.000000, 75.000000, -497.109406
195.000000, 75.000000, -922.921875
210.000000, 75.000000, -931.742188
225.000000, 75.000000, -695.460876
240.000000, 75.000000, -403.945313
255.000000, 75.000000, 114.539101
0.000000, 90.000000, 2304.304932
15.000000, 90.000000, 2549.156006
30.000000, 90.000000, 2625.429932
45.000000, 90.000000, 2745.929932
60.000000, 90.000000, 2814.227051
75.000000, 90.000000, 2651.102051
90.000000, 90.000000, 2363.133057
105.000000, 90.000000, 2034.218994
120.000000, 90.000000, 1501.991943
135.000000, 90.000000, 932.062500
150.000000, 90.000000, 146.875000
