S
I=9,J=9
0.499500,0.499000,0.378449
1.498500,0.499000,0.357439
2.497500,0.499000,0.356247
3.496500,0.499000,0.359991
4.495500,0.499000,0.362297
5.494500,0.499000,0.361545
6.493500,0.499000,0.358250
7.492500,0.499000,0.354764
8.491500,0.499000,0.360495
0.499500,1.497000,0.340390
1.498500,1.497000,0.339507
2.497500,1.497000,0.356236
3.496500,1.497000,0.368788
4.495500,1.497000,0.374247
5.494500,1.497000,0.373358
6.493500,1.497000,0.367684
7.492500,1.497000,0.359005
8.491500,1.497000,0.351865
0.499500,2.495000,0.344776
1.498500,2.495000,0.368815
2.497500,2.495000,0.394761
3.496500,2.495000,0.409584
4.495500,2.495000,0.414629
5.494500,2.495000,0.412924
6.493500,2.495000,0.407987
7.492500,2.495000,0.404480
8.491500,2.495000,0.413327
0.499500,3.493000,0.465649
1.498500,3.493000,0.463993
2.497500,3.493000,0.475600
3.496500,3.493000,0.482437
4.495500,3.493000,0.481572
5.494500,3.493000,0.476716
6.493500,3.493000,0.472616
7.492500,3.493000,0.474776
8.491500,3.493000,0.491255
0.499500,4.491000,0.593959
1.498500,4.491000,0.584535
2.497500,4.491000,0.583869
3.496500,4.491000,0.579292
4.495500,4.491000,0.567772
5.494500,4.491000,0.557106
6.493500,4.491000,0.551990
7.492500,4.491000,0.556273
8.491500,4.491000,0.574328
0.499500,5.489000,0.700295
1.498500,5.489000,0.695218
2.497500,5.489000,0.700590
3.496500,5.489000,0.685889
4.495500,5.489000,0.661309
5.494500,5.489000,0.644917
6.493500,5.489000,0.638173
7.492500,5.489000,0.642545
8.491500,5.489000,0.659919
0.499500,6.487000,0.794443
1.498500,6.487000,0.788422
2.497500,6.487000,0.789596
3.496500,6.487000,0.773923
4.495500,6.487000,0.749367
5.494500,6.487000,0.732528
6.493500,6.487000,0.725796
7.492500,6.487000,0.730138
8.491500,6.487000,0.746427
0.499500,7.485000,0.880188
1.498500,7.485000,0.868680
2.497500,7.485000,0.860199
3.496500,7.485000,0.846737
4.495500,7.485000,0.829896
5.494500,7.485000,0.817097
6.493500,7.485000,0.812340
7.492500,7.485000,0.817328
8.491500,7.485000,0.832882
0.499500,8.483001,0.961503
1.498500,8.483001,0.945780
2.497500,8.483001,0.933142
3.496500,8.483001,0.920509
4.495500,8.483001,0.908300
5.494500,8.483001,0.899671
6.493500,8.483001,0.897527
7.492500,8.483001,0.903632
8.491500,8.483001,0.918891
