S
I=43,J=43
0.000000, 0.000000, 2.344470
1.000000, 0.000000, 2.327245
2.000000, 0.000000, 2.295258
3.000000, 0.000000, 2.244257
4.000000, 0.000000, 2.176707
5.000000, 0.000000, 2.099797
6.000000, 0.000000, 2.021131
7.000000, 0.000000, 1.948300
8.000000, 0.000000, 1.883251
9.000000, 0.000000, 1.820157
10.000000, 0.000000, 1.753328
11.000000, 0.000000, 1.682400
12.000000, 0.000000, 1.606612
13.000000, 0.000000, 1.525970
14.000000, 0.000000, 1.440972
15.000000, 0.000000, 1.352528
16.000000, 0.000000, 1.261965
17.000000, 0.000000, 1.171031
18.000000, 0.000000, 1.081967
19.000000, 0.000000, 0.997557
20.000000, 0.000000, 0.921194
21.000000, 0.000000, 0.856882
22.000000, 0.000000, 0.809083
23.000000, 0.000000, 0.782319
24.000000, 0.000000, 0.780594
25.000000, 0.000000, 0.807189
26.000000, 0.000000, 0.866069
27.000000, 0.000000, 0.964764
28.000000, 0.000000, 1.106825
29.000000, 0.000000, 1.277232
30.000000, 0.000000, 1.456719
31.000000, 0.000000, 1.632298
32.000000, 0.000000, 1.797732
33.000000, 0.000000, 1.953117
34.000000, 0.000000, 2.115134
35.000000, 0.000000, 2.277360
36.000000, 0.000000, 2.428851
37.000000, 0.000000, 2.566901
38.000000, 0.000000, 2.688759
39.000000, 0.000000, 2.792255
40.000000, 0.000000, 2.876181
41.000000, 0.000000, 2.957200
42.000000, 0.000000, 3.011603
0.000000, 1.000000, 2.428916
1.000000, 1.000000, 2.420661
2.000000, 1.000000, 2.396079
3.000000, 1.000000, 2.342237
4.000000, 1.000000, 2.264841
5.000000, 1.000000, 2.177186
6.000000, 1.000000, 2.086598
7.000000, 1.000000, 2.007041
8.000000, 1.000000, 1.945049
9.000000, 1.000000, 1.882827
10.000000, 1.000000, 1.815086
11.000000, 1.000000, 1.740754
12.000000, 1.000000, 1.659560
13.000000, 1.000000, 1.571714
14.000000, 1.000000, 1.477816
15.000000, 1.000000, 1.378853
16.000000, 1.000000, 1.276236
17.000000, 1.000000, 1.171852
18.000000, 1.000000, 1.068128
19.000000, 1.000000, 0.968165
20.000000, 1.000000, 0.875867
