S
I=45,J=40
0.0, 0.0, 0.004744
0.0, 0.0, 0.004626
0.0, 0.0, 0.004378
0.0, 0.0, 0.004416
0.0, 0.0, 0.005487
0.0, 0.0, 0.012127
0.0, 0.0, 0.014484
0.0, 0.0, 0.015149
0.0, 0.0, 0.014626
0.0, 0.0, 0.015810
0.0, 0.0, 0.015719
0.0, 0.0, 0.015771
0.0, 0.0, 0.015868
0.0, 0.0, 0.015890
0.0, 0.0, 0.015754
0.0, 0.0, 0.015380
0.0, 0.0, 0.015183
0.0, 0.0, 0.015488
0.0, 0.0, 0.015605
0.0, 0.0, 0.015688
0.0, 0.0, 0.015712
0.0, 0.0, 0.015679
0.0, 0.0, 0.015409
0.0, 0.0, 0.015924
0.0, 0.0, 0.016327
0.0, 0.0, 0.015972
0.0, 0.0, 0.015902
0.0, 0.0, 0.015700
0.0, 0.0, 0.015054
0.0, 0.0, 0.015156
0.0, 0.0, 0.015596
0.0, 0.0, 0.015605
0.0, 0.0, 0.014891
0.0, 0.0, 0.014827
0.0, 0.0, 0.012079
0.0, 0.0, 0.013984
0.0, 0.0, 0.014461
0.0, 0.0, 0.015314
0.0, 0.0, 0.015624
0.0, 0.0, 0.015562
0.0, 0.0, 0.015603
0.0, 0.0, 0.015551
0.0, 0.0, 0.015148
0.0, 0.0, 0.015628
0.0, 0.0, 0.016008
0.0, 0.0, 0.004679
0.0, 0.0, 0.004580
0.0, 0.0, 0.004436
0.0, 0.0, 0.004143
0.0, 0.0, 0.004957
0.0, 0.0, 0.012477
0.0, 0.0, 0.014635
0.0, 0.0, 0.015477
0.0, 0.0, 0.015948
0.0, 0.0, 0.015951
0.0, 0.0, 0.015863
0.0, 0.0, 0.015890
0.0, 0.0, 0.015814
0.0, 0.0, 0.015792
0.0, 0.0, 0.015418
0.0, 0.0, 0.015205
0.0, 0.0, 0.015297
0.0, 0.0, 0.015556
0.0, 0.0, 0.015685
0.0, 0.0, 0.015823
0.0, 0.0, 0.016008
0.0, 0.0, 0.016105
0.0, 0.0, 0.016068
0.0, 0.0, 0.015685
0.0, 0.0, 0.014898
0.0, 0.0, 0.015090
0.0, 0.0, 0.015044
0.0, 0.0, 0.015376
0.0, 0.0, 0.015976
0.0, 0.0, 0.015077
0.0, 0.0, 0.015184
0.0, 0.0, 0.014175
0.0, 0.0, 0.014537
0.0, 0.0, 0.013973
0.0, 0.0, 0.014498
0.0, 0.0, 0.015024
0.0, 0.0, 0.015905
0.0, 0.0, 0.015144
0.0, 0.0, 0.014787
0.0, 0.0, 0.014031
0.0, 0.0, 0.013962
0.0, 0.0, 0.013923
0.0, 0.0, 0.014224
0.0, 0.0, 0.014668
0.0, 0.0, 0.015235
0.0, 0.0, 0.004506
0.0, 0.0, 0.004368
0.0, 0.0, 0.004360
0.0, 0.0, 0.004004
0.0, 0.0, 0.010982
0.0, 0.0, 0.012652
0.0, 0.0, 0.013966
0.0, 0.0, 0.014761
0.0, 0.0, 0.015751
0.0, 0.0, 0.015768
0.0, 0.0, 0.015515
0.0, 0.0, 0.015414
0.0, 0.0, 0.015452
0.0, 0.0, 0.015449
0.0, 0.0, 0.015055
0.0, 0.0, 0.014724
0.0, 0.0, 0.014865
0.0, 0.0, 0.015161
0.0, 0.0, 0.015275
0.0, 0.0, 0.014900
0.0, 0.0, 0.015134
0.0, 0.0, 0.015406
0.0, 0.0, 0.015602
0.0, 0.0, 0.014924
0.0, 0.0, 0.013407
0.0, 0.0, 0.014138
0.0, 0.0, 0.014139
0.0, 0.0, 0.014684
0.0, 0.0, 0.015171
0.0, 0.0, 0.015473
0.0, 0.0, 0.015751
