S
I=9,J=9
0.000000, 0.000000, 0.909389
1.000000, 0.000000, 0.737757
2.000000, 0.000000, 0.636069
3.000000, 0.000000, 0.630139
4.000000, 0.000000, 0.659823
5.000000, 0.000000, 0.680202
6.000000, 0.000000, 0.712752
7.000000, 0.000000, 0.804082
8.000000, 0.000000, 0.736596
0.000000, 1.000000, 0.786501
1.000000, 1.000000, 0.532314
2.000000, 1.000000, 0.404237
3.000000, 1.000000, 0.483698
4.000000, 1.000000, 0.571348
5.000000, 1.000000, 0.564182
6.000000, 1.000000, 0.521864
7.000000, 1.000000, 0.602553
8.000000, 1.000000, 0.882438
0.000000, 2.000000, 0.653654
1.000000, 2.000000, 0.251599
2.000000, 2.000000, 0.160647
3.000000, 2.000000, 0.400221
4.000000, 2.000000, 0.597026
5.000000, 2.000000, 0.511415
6.000000, 2.000000, 0.290251
7.000000, 2.000000, 0.228361
8.000000, 2.000000, 0.576374
0.000000, 3.000000, 0.622903
1.000000, 3.000000, 0.268687
2.000000, 3.000000, 0.160785
3.000000, 3.000000, 0.333215
4.000000, 3.000000, 0.710026
5.000000, 3.000000, 0.496624
6.000000, 3.000000, 0.220799
7.000000, 3.000000, 0.132376
8.000000, 3.000000, 0.424555
0.000000, 4.000000, 0.703375
1.000000, 4.000000, 0.349097
2.000000, 4.000000, 0.244725
3.000000, 4.000000, 0.229685
4.000000, 4.000000, 0.324024
5.000000, 4.000000, 0.355273
6.000000, 4.000000, 0.289754
7.000000, 4.000000, 0.342616
8.000000, 4.000000, 0.501035
0.000000, 5.000000, 0.698735
1.000000, 5.000000, 0.260956
2.000000, 5.000000, 0.403066
3.000000, 5.000000, 0.406635
4.000000, 5.000000, 0.314902
5.000000, 5.000000, 0.272135
6.000000, 5.000000, 0.313892
7.000000, 5.000000, 0.506123
8.000000, 5.000000, 0.636585
0.000000, 6.000000, 0.444338
1.000000, 6.000000, 0.179854
2.000000, 6.000000, 0.502659
3.000000, 6.000000, 0.486189
4.000000, 6.000000, 0.402152
5.000000, 6.000000, 0.251636
6.000000, 6.000000, 0.251204
7.000000, 6.000000, 0.429366
8.000000, 6.000000, 0.477627
0.000000, 7.000000, 0.547802
1.000000, 7.000000, 0.387804
2.000000, 7.000000, 0.323745
3.000000, 7.000000, 0.185126
4.000000, 7.000000, 0.244175
5.000000, 7.000000, 0.261335
6.000000, 7.000000, 0.129901
7.000000, 7.000000, 0.287927
8.000000, 7.000000, 0.000000
0.000000, 8.000000, 0.739858
1.000000, 8.000000, 0.687323
2.000000, 8.000000, 0.721975
3.000000, 8.000000, 1.000000
4.000000, 8.000000, 0.400031
5.000000, 8.000000, 0.745056
6.000000, 8.000000, 0.066762
7.000000, 8.000000, 0.625897
8.000000, 8.000000, 0.638354
