S3D
I=24,J=27,K=3
0.0, 0.0, 0.0, 0.00474374
0.0, 10.0, 0.0, 0.00435648
0.0, 20.0, 0.0, 0.00428378
0.0, 30.0, 0.0, 0.01212665
0.0, 40.0, 0.0, 0.01528828
0.0, 50.0, 0.0, 0.01533114
0.0, 60.0, 0.0, 0.01571931
0.0, 70.0, 0.0, 0.01584035
0.0, 80.0, 0.0, 0.01586829
0.0, 90.0, 0.0, 0.01538015
0.0, 100.0, 0.0, 0.01536779
0.0, 110.0, 0.0, 0.01563765
0.0, 120.0, 0.0, 0.01571238
0.0, 130.0, 0.0, 0.01571465
0.0, 140.0, 0.0, 0.01617341
0.0, 150.0, 0.0, 0.01597160
0.0, 160.0, 0.0, 0.01568722
0.0, 170.0, 0.0, 0.01490551
0.0, 180.0, 0.0, 0.01559628
0.0, 190.0, 0.0, 0.01509192
0.0, 200.0, 0.0, 0.01497793
0.0, 210.0, 0.0, 0.01398411
0.0, 220.0, 0.0, 0.01511590
0.0, 230.0, 0.0, 0.01558066
0.0, 240.0, 0.0, 0.01560289
0.0, 250.0, 0.0, 0.01534512
0.0, 260.0, 0.0, 0.01582356
10.0, 0.0, 0.0, 0.00486494
10.0, 10.0, 0.0, 0.00439291
10.0, 20.0, 0.0, 0.00378026
10.0, 30.0, 0.0, 0.01288856
10.0, 40.0, 0.0, 0.01540807
10.0, 50.0, 0.0, 0.01602809
10.0, 60.0, 0.0, 0.01565035
10.0, 70.0, 0.0, 0.01545789
10.0, 80.0, 0.0, 0.01546897
10.0, 90.0, 0.0, 0.01485611
10.0, 100.0, 0.0, 0.01517522
10.0, 110.0, 0.0, 0.01528875
10.0, 120.0, 0.0, 0.01547153
10.0, 130.0, 0.0, 0.01572806
10.0, 140.0, 0.0, 0.01478478
10.0, 150.0, 0.0, 0.01439209
10.0, 160.0, 0.0, 0.01474798
10.0, 170.0, 0.0, 0.01543516
10.0, 180.0, 0.0, 0.01567944
10.0, 190.0, 0.0, 0.01519433
10.0, 200.0, 0.0, 0.01502394
10.0, 210.0, 0.0, 0.01472208
10.0, 220.0, 0.0, 0.01539549
10.0, 230.0, 0.0, 0.01453654
10.0, 240.0, 0.0, 0.01381236
10.0, 250.0, 0.0, 0.01390459
10.0, 260.0, 0.0, 0.01410663
20.0, 0.0, 0.0, 0.00368727
20.0, 10.0, 0.0, 0.00400436
20.0, 20.0, 0.0, 0.00416704
20.0, 30.0, 0.0, 0.01063987
20.0, 40.0, 0.0, 0.01398666
20.0, 50.0, 0.0, 0.01567336
20.0, 60.0, 0.0, 0.01537158
20.0, 70.0, 0.0, 0.01537982
20.0, 80.0, 0.0, 0.01492329
20.0, 90.0, 0.0, 0.01441455
20.0, 100.0, 0.0, 0.01470213
20.0, 110.0, 0.0, 0.01462524
20.0, 120.0, 0.0, 0.01464845
20.0, 130.0, 0.0, 0.01487816
20.0, 140.0, 0.0, 0.01374848
20.0, 150.0, 0.0, 0.01212127
20.0, 160.0, 0.0, 0.01329056
20.0, 170.0, 0.0, 0.01372900
20.0, 180.0, 0.0, 0.01477504
20.0, 190.0, 0.0, 0.01501371
20.0, 200.0, 0.0, 0.01541329
20.0, 210.0, 0.0, 0.01397822
20.0, 220.0, 0.0, 0.01425700
20.0, 230.0, 0.0, 0.01438300
20.0, 240.0, 0.0, 0.01382953
20.0, 250.0, 0.0, 0.01296453
20.0, 260.0, 0.0, 0.01282823
30.0, 0.0, 0.0, 0.00340168
30.0, 10.0, 0.0, 0.00341207
30.0, 20.0, 0.0, 0.00337081
30.0, 30.0, 0.0, 0.00854250
30.0, 40.0, 0.0, 0.01298894
30.0, 50.0, 0.0, 0.01541184
30.0, 60.0, 0.0, 0.01532429
30.0, 70.0, 0.0, 0.01526931
30.0, 80.0, 0.0, 0.01459201
30.0, 90.0, 0.0, 0.01429674
30.0, 100.0, 0.0, 0.01426111
30.0, 110.0, 0.0, 0.01433627
30.0, 120.0, 0.0, 0.01337879
30.0, 130.0, 0.0, 0.01371894
30.0, 140.0, 0.0, 0.01287210
30.0, 150.0, 0.0, 0.01199740
30.0, 160.0, 0.0, 0.01147248
30.0, 170.0, 0.0, 0.01295438
30.0, 180.0, 0.0, 0.01282797
30.0, 190.0, 0.0, 0.01399617
30.0, 200.0, 0.0, 0.01354081
30.0, 210.0, 0.0, 0.01415973
30.0, 220.0, 0.0, 0.01420406
30.0, 230.0, 0.0, 0.01333401
30.0, 240.0, 0.0, 0.01351666
30.0, 250.0, 0.0, 0.01283115
30.0, 260.0, 0.0, 0.01243960
40.0, 0.0, 0.0, 0.00309707
40.0, 10.0, 0.0, 0.00339550
40.0, 20.0, 0.0, 0.00917330
40.0, 30.0, 0.0, 0.01186140
40.0, 40.0, 0.0, 0.01338260
40.0, 50.0, 0.0, 0.01464627
40.0, 60.0, 0.0, 0.01441796
40.0, 70.0, 0.0, 0.01386681
40.0, 80.0, 0.0, 0.01391248
40.0, 90.0, 0.0, 0.01359653
40.0, 100.0, 0.0, 0.01330006
40.0, 110.0, 0.0, 0.01340903
40.0, 120.0, 0.0, 0.01332750
40.0, 130.0, 0.0, 0.01324820
40.0, 140.0, 0.0, 0.01298887
40.0, 150.0, 0.0, 0.01159627
40.0, 160.0, 0.0, 0.01085934
40.0, 170.0, 0.0, 0.01165885
40.0, 180.0, 0.0, 0.01115136
40.0, 190.0, 0.0, 0.00934641
40.0, 200.0, 0.0, 0.01293525
40.0, 210.0, 0.0, 0.01221427
40.0, 220.0, 0.0, 0.01296709
40.0, 230.0, 0.0, 0.01426513
40.0, 240.0, 0.0, 0.01401796
40.0, 250.0, 0.0, 0.01279732
40.0, 260.0, 0.0, 0.01232944
50.0, 0.0, 0.0, 0.00286329
50.0, 10.0, 0.0, 0.00871314
50.0, 20.0, 0.0, 0.00987661
50.0, 30.0, 0.0, 0.01194674
50.0, 40.0, 0.0, 0.01307304
50.0, 50.0, 0.0, 0.01340475
50.0, 60.0, 0.0, 0.01351048
50.0, 70.0, 0.0, 0.01313413
50.0, 80.0, 0.0, 0.01243567
50.0, 90.0, 0.0, 0.01183737
50.0, 100.0, 0.0, 0.01208475
50.0, 110.0, 0.0, 0.01218726
50.0, 120.0, 0.0, 0.01223761
50.0, 130.0, 0.0, 0.01241385
50.0, 140.0, 0.0, 0.01144587
50.0, 150.0, 0.0, 0.01126176
50.0, 160.0, 0.0, 0.01171189
50.0, 170.0, 0.0, 0.01068722
50.0, 180.0, 0.0, 0.00966832
50.0, 190.0, 0.0, 0.00908731
50.0, 200.0, 0.0, 0.01262952
50.0, 210.0, 0.0, 0.01147444
50.0, 220.0, 0.0, 0.01164788
50.0, 230.0, 0.0, 0.01229925
50.0, 240.0, 0.0, 0.01441448
50.0, 250.0, 0.0, 0.01335839
50.0, 260.0, 0.0, 0.01194047
60.0, 0.0, 0.0, 0.00281140
60.0, 10.0, 0.0, 0.00722448
60.0, 20.0, 0.0, 0.00996848
60.0, 30.0, 0.0, 0.01174651
60.0, 40.0, 0.0, 0.01256793
60.0, 50.0, 0.0, 0.01271013
60.0, 60.0, 0.0, 0.01237520
60.0, 70.0, 0.0, 0.01100882
60.0, 80.0, 0.0, 0.01127150
60.0, 90.0, 0.0, 0.01034586
60.0, 100.0, 0.0, 0.00993372
60.0, 110.0, 0.0, 0.00975951
60.0, 120.0, 0.0, 0.00936671
60.0, 130.0, 0.0, 0.00893682
60.0, 140.0, 0.0, 0.00842584
60.0, 150.0, 0.0, 0.00858231
60.0, 160.0, 0.0, 0.00836598
60.0, 170.0, 0.0, 0.00868288
60.0, 180.0, 0.0, 0.00880309
60.0, 190.0, 0.0, 0.01198699
60.0, 200.0, 0.0, 0.01214808
60.0, 210.0, 0.0, 0.01321615
60.0, 220.0, 0.0, 0.01264909
60.0, 230.0, 0.0, 0.01274413
60.0, 240.0, 0.0, 0.01241706
60.0, 250.0, 0.0, 0.01293673
60.0, 260.0, 0.0, 0.01299937
70.0, 0.0, 0.0, 0.00259248
70.0, 10.0, 0.0, 0.00430738
70.0, 20.0, 0.0, 0.00945942
70.0, 30.0, 0.0, 0.00913380
70.0, 40.0, 0.0, 0.00821712
70.0, 50.0, 0.0, 0.00787231
70.0, 60.0, 0.0, 0.00757908
70.0, 70.0, 0.0, 0.00618857
70.0, 80.0, 0.0, 0.00545770
70.0, 90.0, 0.0, 0.00677956
70.0, 100.0, 0.0, 0.00644428
70.0, 110.0, 0.0, 0.00539109
70.0, 120.0, 0.0, 0.00661324
70.0, 130.0, 0.0, 0.00640210
70.0, 140.0, 0.0, 0.00599206
70.0, 150.0, 0.0, 0.00505403
70.0, 160.0, 0.0, 0.00523868
70.0, 170.0, 0.0, 0.00549786
70.0, 180.0, 0.0, 0.00520143
70.0, 190.0, 0.0, 0.00778245
70.0, 200.0, 0.0, 0.00878241
70.0, 210.0, 0.0, 0.00980846
70.0, 220.0, 0.0, 0.01063479
70.0, 230.0, 0.0, 0.01111553
70.0, 240.0, 0.0, 0.01143232
70.0, 250.0, 0.0, 0.01223710
70.0, 260.0, 0.0, 0.01257819
80.0, 0.0, 0.0, 0.00293558
80.0, 10.0, 0.0, 0.00736236
80.0, 20.0, 0.0, 0.00839991
80.0, 30.0, 0.0, 0.00766420
80.0, 40.0, 0.0, 0.00622841
80.0, 50.0, 0.0, 0.00534075
80.0, 60.0, 0.0, 0.00579950
80.0, 70.0, 0.0, 0.00559974
80.0, 80.0, 0.0, 0.00472349
80.0, 90.0, 0.0, 0.00437058
80.0, 100.0, 0.0, 0.00470234
80.0, 110.0, 0.0, 0.00426876
80.0, 120.0, 0.0, 0.00409592
80.0, 130.0, 0.0, 0.00377838
80.0, 140.0, 0.0, 0.00422174
80.0, 150.0, 0.0, 0.00365399
80.0, 160.0, 0.0, 0.00456775
80.0, 170.0, 0.0, 0.00447959
80.0, 180.0, 0.0, 0.00388681
80.0, 190.0, 0.0, 0.00583757
80.0, 200.0, 0.0, 0.00603017
80.0, 210.0, 0.0, 0.00688526
80.0, 220.0, 0.0, 0.00840415
80.0, 230.0, 0.0, 0.00920753
80.0, 240.0, 0.0, 0.00987826
80.0, 250.0, 0.0, 0.01071721
80.0, 260.0, 0.0, 0.01181530
90.0, 0.0, 0.0, 0.00299779
90.0, 10.0, 0.0, 0.00517814
90.0, 20.0, 0.0, 0.00531664
90.0, 30.0, 0.0, 0.00533786
90.0, 40.0, 0.0, 0.00518447
90.0, 50.0, 0.0, 0.00496231
90.0, 60.0, 0.0, 0.00535573
90.0, 70.0, 0.0, 0.00530438
90.0, 80.0, 0.0, 0.00484818
90.0, 90.0, 0.0, 0.00479814
90.0, 100.0, 0.0, 0.00393391
90.0, 110.0, 0.0, 0.00370040
90.0, 120.0, 0.0, 0.00348360
90.0, 130.0, 0.0, 0.00338146
90.0, 140.0, 0.0, 0.00372166
90.0, 150.0, 0.0, 0.00361847
90.0, 160.0, 0.0, 0.00318653
90.0, 170.0, 0.0, 0.00392112
90.0, 180.0, 0.0, 0.00382953
90.0, 190.0, 0.0, 0.00514578
90.0, 200.0, 0.0, 0.00563640
90.0, 210.0, 0.0, 0.00633904
90.0, 220.0, 0.0, 0.00703204
90.0, 230.0, 0.0, 0.00771359
90.0, 240.0, 0.0, 0.00869828
90.0, 250.0, 0.0, 0.00951363
90.0, 260.0, 0.0, 0.01037670
100.0, 0.0, 0.0, 0.00403829
100.0, 10.0, 0.0, 0.00406747
100.0, 20.0, 0.0, 0.00401151
100.0, 30.0, 0.0, 0.00433474
100.0, 40.0, 0.0, 0.00485049
100.0, 50.0, 0.0, 0.00504253
100.0, 60.0, 0.0, 0.00512632
100.0, 70.0, 0.0, 0.00510153
100.0, 80.0, 0.0, 0.00459120
100.0, 90.0, 0.0, 0.00419554
100.0, 100.0, 0.0, 0.00384185
100.0, 110.0, 0.0, 0.00323852
100.0, 120.0, 0.0, 0.00296529
100.0, 130.0, 0.0, 0.00335304
100.0, 140.0, 0.0, 0.00322425
100.0, 150.0, 0.0, 0.00312717
100.0, 160.0, 0.0, 0.00312700
100.0, 170.0, 0.0, 0.00357718
100.0, 180.0, 0.0, 0.00439377
100.0, 190.0, 0.0, 0.00429795
100.0, 200.0, 0.0, 0.00563504
100.0, 210.0, 0.0, 0.00589211
100.0, 220.0, 0.0, 0.00605155
100.0, 230.0, 0.0, 0.00714889
100.0, 240.0, 0.0, 0.00836399
100.0, 250.0, 0.0, 0.00888797
100.0, 260.0, 0.0, 0.00933774
110.0, 0.0, 0.0, 0.00403138
110.0, 10.0, 0.0, 0.00355402
110.0, 20.0, 0.0, 0.00357827
110.0, 30.0, 0.0, 0.00358417
110.0, 40.0, 0.0, 0.00412573
110.0, 50.0, 0.0, 0.00426348
110.0, 60.0, 0.0, 0.00411431
110.0, 70.0, 0.0, 0.00393883
110.0, 80.0, 0.0, 0.00299322
110.0, 90.0, 0.0, 0.00249565
110.0, 100.0, 0.0, 0.00241363
110.0, 110.0, 0.0, 0.00274890
110.0, 120.0, 0.0, 0.00274016
110.0, 130.0, 0.0, 0.00280998
110.0, 140.0, 0.0, 0.00259966
110.0, 150.0, 0.0, 0.00279417
110.0, 160.0, 0.0, 0.00318570
110.0, 170.0, 0.0, 0.00322905
110.0, 180.0, 0.0, 0.00340764
110.0, 190.0, 0.0, 0.00363217
110.0, 200.0, 0.0, 0.00364573
110.0, 210.0, 0.0, 0.00401542
110.0, 220.0, 0.0, 0.00444275
110.0, 230.0, 0.0, 0.00482383
110.0, 240.0, 0.0, 0.00579277
110.0, 250.0, 0.0, 0.00702312
110.0, 260.0, 0.0, 0.00823108
120.0, 0.0, 0.0, 0.00376458
120.0, 10.0, 0.0, 0.00363077
120.0, 20.0, 0.0, 0.00296093
120.0, 30.0, 0.0, 0.00255475
120.0, 40.0, 0.0, 0.00262995
120.0, 50.0, 0.0, 0.00253433
120.0, 60.0, 0.0, 0.00281684
120.0, 70.0, 0.0, 0.00297668
120.0, 80.0, 0.0, 0.00281938
120.0, 90.0, 0.0, 0.00239258
120.0, 100.0, 0.0, 0.00252201
120.0, 110.0, 0.0, 0.00273811
120.0, 120.0, 0.0, 0.00256961
120.0, 130.0, 0.0, 0.00245694
120.0, 140.0, 0.0, 0.00231532
120.0, 150.0, 0.0, 0.00252808
120.0, 160.0, 0.0, 0.00279679
120.0, 170.0, 0.0, 0.00279853
120.0, 180.0, 0.0, 0.00322501
120.0, 190.0, 0.0, 0.00304060
120.0, 200.0, 0.0, 0.00337543
120.0, 210.0, 0.0, 0.00309992
120.0, 220.0, 0.0, 0.00364981
120.0, 230.0, 0.0, 0.00505776
120.0, 240.0, 0.0, 0.00522593
120.0, 250.0, 0.0, 0.00550424
120.0, 260.0, 0.0, 0.00599934
130.0, 0.0, 0.0, 0.00372117
130.0, 10.0, 0.0, 0.00456251
130.0, 20.0, 0.0, 0.00402394
130.0, 30.0, 0.0, 0.00344218
130.0, 40.0, 0.0, 0.00331011
130.0, 50.0, 0.0, 0.00315218
130.0, 60.0, 0.0, 0.00296328
130.0, 70.0, 0.0, 0.00325495
130.0, 80.0, 0.0, 0.00292815
130.0, 90.0, 0.0, 0.00205608
130.0, 100.0, 0.0, 0.00211171
130.0, 110.0, 0.0, 0.00240579
130.0, 120.0, 0.0, 0.00260408
130.0, 130.0, 0.0, 0.00238349
130.0, 140.0, 0.0, 0.00242025
130.0, 150.0, 0.0, 0.00274391
130.0, 160.0, 0.0, 0.00288202
130.0, 170.0, 0.0, 0.00303577
130.0, 180.0, 0.0, 0.00279965
130.0, 190.0, 0.0, 0.00328477
130.0, 200.0, 0.0, 0.00254189
130.0, 210.0, 0.0, 0.00327533
130.0, 220.0, 0.0, 0.00299039
130.0, 230.0, 0.0, 0.00349600
130.0, 240.0, 0.0, 0.00379328
130.0, 250.0, 0.0, 0.00422483
130.0, 260.0, 0.0, 0.00464584
140.0, 0.0, 0.0, 0.00344806
140.0, 10.0, 0.0, 0.00489779
140.0, 20.0, 0.0, 0.00382355
140.0, 30.0, 0.0, 0.00292899
140.0, 40.0, 0.0, 0.00294963
140.0, 50.0, 0.0, 0.00323228
140.0, 60.0, 0.0, 0.00335246
140.0, 70.0, 0.0, 0.00286936
140.0, 80.0, 0.0, 0.00249431
140.0, 90.0, 0.0, 0.00235003
140.0, 100.0, 0.0, 0.00200679
140.0, 110.0, 0.0, 0.00208443
140.0, 120.0, 0.0, 0.00233218
140.0, 130.0, 0.0, 0.00244886
140.0, 140.0, 0.0, 0.00274524
140.0, 150.0, 0.0, 0.00288946
140.0, 160.0, 0.0, 0.00305746
140.0, 170.0, 0.0, 0.00309833
140.0, 180.0, 0.0, 0.00265364
140.0, 190.0, 0.0, 0.00244885
140.0, 200.0, 0.0, 0.00266978
140.0, 210.0, 0.0, 0.00242916
140.0, 220.0, 0.0, 0.00248115
140.0, 230.0, 0.0, 0.00269443
140.0, 240.0, 0.0, 0.00319231
140.0, 250.0, 0.0, 0.00374830
140.0, 260.0, 0.0, 0.00407425
150.0, 0.0, 0.0, 0.00238914
150.0, 10.0, 0.0, 0.00315498
150.0, 20.0, 0.0, 0.00408247
150.0, 30.0, 0.0, 0.00363503
150.0, 40.0, 0.0, 0.00317186
150.0, 50.0, 0.0, 0.00311138
150.0, 60.0, 0.0, 0.00271054
150.0, 70.0, 0.0, 0.00216924
150.0, 80.0, 0.0, 0.00191362
150.0, 90.0, 0.0, 0.00193912
150.0, 100.0, 0.0, 0.00185842
150.0, 110.0, 0.0, 0.00206389
150.0, 120.0, 0.0, 0.00224288
150.0, 130.0, 0.0, 0.00243045
150.0, 140.0, 0.0, 0.00269192
150.0, 150.0, 0.0, 0.00276800
150.0, 160.0, 0.0, 0.00276564
150.0, 170.0, 0.0, 0.00286932
150.0, 180.0, 0.0, 0.00273956
150.0, 190.0, 0.0, 0.00222228
150.0, 200.0, 0.0, 0.00217523
150.0, 210.0, 0.0, 0.00235760
150.0, 220.0, 0.0, 0.00264472
150.0, 230.0, 0.0, 0.00223122
150.0, 240.0, 0.0, 0.00252060
150.0, 250.0, 0.0, 0.00305599
150.0, 260.0, 0.0, 0.00360879
160.0, 0.0, 0.0, 0.00210751
160.0, 10.0, 0.0, 0.00369822
160.0, 20.0, 0.0, 0.00332393
160.0, 30.0, 0.0, 0.00306971
160.0, 40.0, 0.0, 0.00332931
160.0, 50.0, 0.0, 0.00362484
160.0, 60.0, 0.0, 0.00265375
160.0, 70.0, 0.0, 0.00186443
160.0, 80.0, 0.0, 0.00142664
160.0, 90.0, 0.0, 0.00139059
160.0, 100.0, 0.0, 0.00149652
160.0, 110.0, 0.0, 0.00178634
160.0, 120.0, 0.0, 0.00208438
160.0, 130.0, 0.0, 0.00231422
160.0, 140.0, 0.0, 0.00266641
160.0, 150.0, 0.0, 0.00289229
160.0, 160.0, 0.0, 0.00287895
160.0, 170.0, 0.0, 0.00280155
160.0, 180.0, 0.0, 0.00261672
160.0, 190.0, 0.0, 0.00236174
160.0, 200.0, 0.0, 0.00219843
160.0, 210.0, 0.0, 0.00225774
160.0, 220.0, 0.0, 0.00219457
160.0, 230.0, 0.0, 0.00204901
160.0, 240.0, 0.0, 0.00212327
160.0, 250.0, 0.0, 0.00257172
160.0, 260.0, 0.0, 0.00308348
170.0, 0.0, 0.0, 0.00165618
170.0, 10.0, 0.0, 0.00194956
170.0, 20.0, 0.0, 0.00275757
170.0, 30.0, 0.0, 0.00309290
170.0, 40.0, 0.0, 0.00310115
170.0, 50.0, 0.0, 0.00294698
170.0, 60.0, 0.0, 0.00227435
170.0, 70.0, 0.0, 0.00193907
170.0, 80.0, 0.0, 0.00140427
170.0, 90.0, 0.0, 0.00138259
170.0, 100.0, 0.0, 0.00155804
170.0, 110.0, 0.0, 0.00168430
170.0, 120.0, 0.0, 0.00193231
170.0, 130.0, 0.0, 0.00242747
170.0, 140.0, 0.0, 0.00285514
170.0, 150.0, 0.0, 0.00309205
170.0, 160.0, 0.0, 0.00300217
