S
I=6,J=6
0.0, 0.0, 0.002659
0.0, 0.0, 0.002627
0.0, 0.0, 0.002589
0.0, 0.0, 0.002550
0.0, 0.0, 0.002532
0.0, 0.0, 0.002563
0.0, 0.0, 0.002643
0.0, 0.0, 0.002643
0.0, 0.0, 0.002588
0.0, 0.0, 0.002521
0.0, 0.0, 0.002507
0.0, 0.0, 0.002559
0.0, 0.0, 0.002611
0.0, 0.0, 0.002633
0.0, 0.0, 0.002605
0.0, 0.0, 0.002535
0.0, 0.0, 0.002540
0.0, 0.0, 0.002570
0.0, 0.0, 0.002626
0.0, 0.0, 0.002626
0.0, 0.0, 0.002621
0.0, 0.0, 0.002597
0.0, 0.0, 0.002576
0.0, 0.0, 0.002550
0.0, 0.0, 0.002637
0.0, 0.0, 0.002623
0.0, 0.0, 0.002618
0.0, 0.0, 0.002605
0.0, 0.0, 0.002586
0.0, 0.0, 0.002545
0.0, 0.0, 0.002641
0.0, 0.0, 0.002631
0.0, 0.0, 0.002625
0.0, 0.0, 0.002614
0.0, 0.0, 0.002598
0.0, 0.0, 0.002575
