S
I=43,J=43
0.000000, 0.000000, 2.117870
1.000000, 0.000000, 2.125794
2.000000, 0.000000, 2.130040
3.000000, 0.000000, 2.130023
4.000000, 0.000000, 2.125108
5.000000, 0.000000, 2.114599
6.000000, 0.000000, 2.097774
7.000000, 0.000000, 2.073911
8.000000, 0.000000, 2.042358
9.000000, 0.000000, 2.002664
10.000000, 0.000000, 1.953895
11.000000, 0.000000, 1.897654
12.000000, 0.000000, 1.833800
13.000000, 0.000000, 1.762476
14.000000, 0.000000, 1.684200
15.000000, 0.000000, 1.599938
16.000000, 0.000000, 1.511132
17.000000, 0.000000, 1.419042
18.000000, 0.000000, 1.315153
19.000000, 0.000000, 1.195157
20.000000, 0.000000, 1.083556
21.000000, 0.000000, 0.988250
22.000000, 0.000000, 0.914536
23.000000, 0.000000, 0.866666
24.000000, 0.000000, 0.847287
25.000000, 0.000000, 0.856882
26.000000, 0.000000, 0.893686
27.000000, 0.000000, 0.954233
28.000000, 0.000000, 1.034278
29.000000, 0.000000, 1.129615
30.000000, 0.000000, 1.236532
31.000000, 0.000000, 1.351923
32.000000, 0.000000, 1.473208
33.000000, 0.000000, 1.598198
34.000000, 0.000000, 1.738996
35.000000, 0.000000, 1.885463
36.000000, 0.000000, 2.024361
37.000000, 0.000000, 2.151670
38.000000, 0.000000, 2.263888
39.000000, 0.000000, 2.358393
40.000000, 0.000000, 2.433700
41.000000, 0.000000, 2.506289
42.000000, 0.000000, 2.552323
0.000000, 1.000000, 2.190102
1.000000, 1.000000, 2.200280
2.000000, 1.000000, 2.206391
3.000000, 1.000000, 2.207904
4.000000, 1.000000, 2.204081
5.000000, 1.000000, 2.194098
6.000000, 1.000000, 2.177046
7.000000, 1.000000, 2.151975
8.000000, 1.000000, 2.117944
9.000000, 1.000000, 2.074568
10.000000, 1.000000, 2.022522
11.000000, 1.000000, 1.961546
12.000000, 1.000000, 1.891215
13.000000, 1.000000, 1.811376
14.000000, 1.000000, 1.722217
15.000000, 1.000000, 1.624289
16.000000, 1.000000, 1.518306
17.000000, 1.000000, 1.404188
18.000000, 1.000000, 1.279823
19.000000, 1.000000, 1.148496
20.000000, 1.000000, 1.022474
21.000000, 1.000000, 0.912398
22.000000, 1.000000, 0.826417
23.000000, 1.000000, 0.770961
24.000000, 1.000000, 0.750119
25.000000, 1.000000, 0.764759
26.000000, 1.000000, 0.812267
27.000000, 1.000000, 0.887557
28.000000, 1.000000, 0.984758
29.000000, 1.000000, 1.098532
30.000000, 1.000000, 1.224584
31.000000, 1.000000, 1.359620
32.000000, 1.000000, 1.501136
33.000000, 1.000000, 1.654044
34.000000, 1.000000, 1.825853
35.000000, 1.000000, 1.995584
36.000000, 1.000000, 2.155900
37.000000, 1.000000, 2.301651
38.000000, 1.000000, 2.428270
39.000000, 1.000000, 2.532399
40.000000, 1.000000, 2.612530
