S3D
I=30,J=34,K=8
0.0, 0.0, 0.0, 0.00342140
0.0, 8.0, 0.0, 0.00349751
0.0, 16.0, 0.0, 0.00447877
0.0, 24.0, 0.0, 0.00513753
0.0, 32.0, 0.0, 0.00562328
0.0, 40.0, 0.0, 0.00545507
0.0, 48.0, 0.0, 0.00519084
0.0, 56.0, 0.0, 0.00643610
0.0, 64.0, 0.0, 0.00746196
0.0, 72.0, 0.0, 0.00784553
0.0, 80.0, 0.0, 0.00736280
0.0, 88.0, 0.0, 0.00670910
0.0, 96.0, 0.0, 0.00704924
0.0, 104.0, 0.0, 0.00809370
0.0, 112.0, 0.0, 0.00825643
0.0, 120.0, 0.0, 0.00837195
0.0, 128.0, 0.0, 0.00838272
0.0, 136.0, 0.0, 0.00870164
0.0, 144.0, 0.0, 0.00917630
0.0, 152.0, 0.0, 0.00984732
0.0, 160.0, 0.0, 0.01023668
0.0, 168.0, 0.0, 0.00980429
0.0, 176.0, 0.0, 0.00933257
0.0, 184.0, 0.0, 0.00963250
0.0, 192.0, 0.0, 0.00928131
0.0, 200.0, 0.0, 0.00815920
0.0, 208.0, 0.0, 0.00740682
0.0, 216.0, 0.0, 0.00820343
0.0, 224.0, 0.0, 0.01048212
0.0, 232.0, 0.0, 0.01263944
0.0, 240.0, 0.0, 0.01304289
0.0, 248.0, 0.0, 0.01380258
0.0, 256.0, 0.0, 0.01545223
0.0, 264.0, 0.0, 0.01624649
8.0, 0.0, 0.0, 0.00342761
8.0, 8.0, 0.0, 0.00329845
8.0, 16.0, 0.0, 0.00470018
8.0, 24.0, 0.0, 0.00427328
8.0, 32.0, 0.0, 0.00187169
8.0, 40.0, 0.0, 0.00221619
8.0, 48.0, 0.0, 0.00382049
8.0, 56.0, 0.0, 0.00525112
8.0, 64.0, 0.0, 0.00646592
8.0, 72.0, 0.0, 0.00684344
8.0, 80.0, 0.0, 0.00649081
8.0, 88.0, 0.0, 0.00655892
8.0, 96.0, 0.0, 0.00593125
8.0, 104.0, 0.0, 0.00602882
8.0, 112.0, 0.0, 0.00787617
8.0, 120.0, 0.0, 0.00573195
8.0, 128.0, 0.0, 0.00698029
8.0, 136.0, 0.0, 0.00703748
8.0, 144.0, 0.0, 0.00710178
8.0, 152.0, 0.0, 0.00716615
8.0, 160.0, 0.0, 0.00943995
8.0, 168.0, 0.0, 0.01003444
8.0, 176.0, 0.0, 0.00915064
8.0, 184.0, 0.0, 0.00882768
8.0, 192.0, 0.0, 0.00874201
8.0, 200.0, 0.0, 0.00914057
8.0, 208.0, 0.0, 0.01079367
8.0, 216.0, 0.0, 0.01013513
8.0, 224.0, 0.0, 0.01191653
8.0, 232.0, 0.0, 0.01492931
8.0, 240.0, 0.0, 0.01525600
8.0, 248.0, 0.0, 0.01585129
8.0, 256.0, 0.0, 0.01780416
8.0, 264.0, 0.0, 0.01729283
16.0, 0.0, 0.0, 0.00339728
16.0, 8.0, 0.0, 0.00333329
16.0, 16.0, 0.0, 0.00384859
16.0, 24.0, 0.0, 0.00360498
16.0, 32.0, 0.0, 0.00210703
16.0, 40.0, 0.0, 0.00203204
16.0, 48.0, 0.0, 0.00244595
16.0, 56.0, 0.0, 0.00477746
16.0, 64.0, 0.0, 0.00615605
16.0, 72.0, 0.0, 0.00570331
16.0, 80.0, 0.0, 0.00565181
16.0, 88.0, 0.0, 0.00605990
16.0, 96.0, 0.0, 0.00619709
16.0, 104.0, 0.0, 0.00593554
16.0, 112.0, 0.0, 0.00758261
16.0, 120.0, 0.0, 0.00643895
16.0, 128.0, 0.0, 0.00651443
16.0, 136.0, 0.0, 0.00700051
16.0, 144.0, 0.0, 0.00845302
16.0, 152.0, 0.0, 0.00818889
16.0, 160.0, 0.0, 0.00703486
16.0, 168.0, 0.0, 0.00784399
16.0, 176.0, 0.0, 0.00962816
16.0, 184.0, 0.0, 0.00868295
16.0, 192.0, 0.0, 0.00927772
16.0, 200.0, 0.0, 0.01046200
16.0, 208.0, 0.0, 0.01131244
16.0, 216.0, 0.0, 0.01211538
16.0, 224.0, 0.0, 0.01303709
16.0, 232.0, 0.0, 0.01325643
16.0, 240.0, 0.0, 0.01620357
16.0, 248.0, 0.0, 0.01582855
16.0, 256.0, 0.0, 0.01742267
16.0, 264.0, 0.0, 0.01718286
24.0, 0.0, 0.0, 0.00317114
24.0, 8.0, 0.0, 0.00318129
24.0, 16.0, 0.0, 0.00278931
24.0, 24.0, 0.0, 0.00282448
24.0, 32.0, 0.0, 0.00157088
24.0, 40.0, 0.0, 0.00210583
24.0, 48.0, 0.0, 0.00222713
24.0, 56.0, 0.0, 0.00386663
24.0, 64.0, 0.0, 0.00500509
24.0, 72.0, 0.0, 0.00472685
24.0, 80.0, 0.0, 0.00557587
24.0, 88.0, 0.0, 0.00578093
24.0, 96.0, 0.0, 0.00558673
24.0, 104.0, 0.0, 0.00497378
24.0, 112.0, 0.0, 0.00476879
24.0, 120.0, 0.0, 0.00531875
24.0, 128.0, 0.0, 0.00556275
